410414672	20150218	201502	2015	2015.1315											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	10	1	10	2.28013029315961	0								4	Jujuy, Jujuy, Argentina	AR	AR10	4645	-24.1946	-65.2971	-1014053	4	Jujuy, Jujuy, Argentina	AR	AR10	4645	-24.1946	-65.2971	-1014053	20150218230000	http://www.ellibertario.com/2015/02/18/mineria-mayoral-repaso-con-la-ofemi-la-agenda-del-sector-en-el-exterior/
410414673	20150218	201502	2015	2015.1315											GOV	FIRE BRIGADE						GOV			1	043	043	04	1	2.8	10	1	10	-4.45205479452054	0								4	Tampico, Tamaulipas, Mexico	MX	MX28	21206	22.2167	-97.85	-1704008	4	Tampico, Tamaulipas, Mexico	MX	MX28	21206	22.2167	-97.85	-1704008	20150218230000	http://www.informador.com.mx/jalisco/2015/577104/6/desalojan-cinco-cuadras-por-fuga-de-combustible-en-zapopan.htm
410414674	20150218	201502	2015	2015.1315											GOV	MINIST						GOV			1	043	043	04	1	2.8	10	1	10	0.33783783783784	0								4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	4	La Paz, La Paz, Bolivia	BL	BL04	40202	-16.5	-68.15	-693412	20150218230000	http://www.salta.gob.ar/prensa/noticias/el-gobierno-realiza-operativos-permanentes-por-la-crecida-del-pilcomayo/36753
410414675	20150218	201502	2015	2015.1315											GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	2	1	2	-3.31914893617021	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	San Cristobal, Méco, Mexico	MX	MX15	20887	19.6011	-99.0525	-1661106	20150218230000	http://www.abc.es/internacional/20140428/abci-prision-leopoldo-lopez-despertado-201404262105.html
410414676	20150218	201502	2015	2015.1315											GOV	AUTHORITIES						GOV			1	046	046	04	1	7.0	10	1	10	-0.980392156862745	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20150218230000	http://www.el-mexicano.com.mx//informacion/noticias/1/3/estatal/2015/02/18/829674/viable-homologar-gasolina-en-ensenada
410414677	20150218	201502	2015	2015.1315											GOV	GOVERNMENT						GOV			1	057	057	05	1	8.0	10	1	10	3.88888888888888	0								4	Ciudad De Mexico, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Ciudad De Mexico, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20150218230000	http://diariocambio.com.mx/2014/secciones/zoon-politikon/item/184436-puebla-firma-convenio-turistico-con-la-cdmx
410414678	20150218	201502	2015	2015.1315											GOV	PRESIDENT						GOV			1	0861	086	08	2	9.0	10	1	10	-0.44943820224719	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20150218230000	http://www.informativo.co/noticia/presidente-poroshenko-propone-desplegar-fuerzas-de-paz-de-la-onu-en-el-este-de-ucrania-40706
410414679	20150218	201502	2015	2015.1315											GOV	MINIST						GOV			1	130	130	13	3	-4.4	10	1	10	-1.78173719376392	0								4	Sapucai, Minas Gerais, Brazil	BR	BR15	11239	-22.3167	-46.7	-672506	4	Sapucai, Minas Gerais, Brazil	BR	BR15	11239	-22.3167	-46.7	-672506	20150218230000	http://www.folhavitoria.com.br/politica/noticia/2015/02/gleisi-defende-cardozo-e-diz-que-ministro-tinha-obrigacao-de-receber-advogados.html
410414680	20150218	201502	2015	2015.1315											GTM	GUATEMALA	GTM								1	036	036	03	1	4.0	2	1	2	-0.55096418732782	0								1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20150218230000	http://www.laprensalatina.com/biden-viajara-a-uruguay-para-la-investidura-de-vazquez-y-a-guatemala-en-marzo/
410414681	20150218	201502	2015	2015.1315											GTM	GUATEMALA	GTM								0	043	043	04	1	2.8	2	1	2	-0.51369863013699	0								1	Guatemala	GT	GT		15.5	-90.25	GT	4	Valle De Angeles, Departmento de La Paz, Honduras	HO	HO12	17363	14.0333	-87.9	-1130811	20150218230000	http://www.teleprensa.com/honduras/delegacion-del-parlamento-europeo-realiza-visita-oficial-a-honduras.html
