id_event,datetime,country_code,event_code,day,month,year
1025911869,2022-01-31,US,43,31,1,2022
1025911870,2022-01-31,US,51,31,1,2022
1025911871,2022-01-31,US,111,31,1,2022
1025911872,2022-01-31,US,1121,31,1,2022
1025911873,2022-01-31,US,80,31,1,2022
1025911874,2022-01-31,FR,43,31,1,2022
1025911875,2022-01-31,US,20,31,1,2022
1025911876,2022-01-31,US,20,31,1,2022
1025911877,2022-01-31,US,22,31,1,2022
1025911878,2022-01-31,US,51,31,1,2022
1025911879,2022-01-31,US,71,31,1,2022
1025911880,2022-01-31,US,40,31,1,2022
1025911881,2022-01-31,US,71,31,1,2022
1025911882,2022-01-31,US,40,31,1,2022
1025911883,2022-01-31,US,51,31,1,2022
1025911884,2022-01-31,US,51,31,1,2022
1025911885,2022-01-31,US,51,31,1,2022
1025911886,2022-01-31,US,12,31,1,2022
1025911887,2022-01-31,US,40,31,1,2022
1025911888,2022-01-31,US,71,31,1,2022
1025911889,2022-01-31,US,40,31,1,2022
1025911890,2022-01-31,CA,13,31,1,2022
1025911891,2022-01-31,US,36,31,1,2022
1025911892,2022-01-31,US,71,31,1,2022
1025911893,2022-01-31,MO,40,31,1,2022
1025911894,2022-01-31,NI,161,31,1,2022
1025911895,2022-01-31,US,13,31,1,2022
1025911896,2022-01-31,US,13,31,1,2022
1025911897,2022-01-31,CH,80,31,1,2022
1025911898,2022-01-31,UK,80,31,1,2022
1025911899,2022-01-31,MX,173,31,1,2022
1025911900,2022-01-31,US,10,31,1,2022
1025911901,2022-01-31,US,10,31,1,2022
1025911902,2022-01-31,US,75,31,1,2022
1025911903,2022-01-31,US,75,31,1,2022
1025911904,2022-01-31,NL,17,31,1,2022
1025911905,2022-01-31,NL,17,31,1,2022
1025911906,2022-01-31,US,42,31,1,2022
1025911907,2022-01-31,US,13,31,1,2022
1025911908,2022-01-31,NZ,30,31,1,2022
1025911909,2022-01-31,NZ,30,31,1,2022
1025911910,2022-01-31,NZ,43,31,1,2022
1025911911,2022-01-31,AF,112,31,1,2022
1025911912,2022-01-31,QA,112,31,1,2022
1025911913,2022-01-31,QA,112,31,1,2022
1025911914,2022-01-31,US,112,31,1,2022
1025911915,2022-01-31,US,190,31,1,2022
1025911916,2022-01-31,RO,190,31,1,2022
1025911917,2022-01-31,US,190,31,1,2022
1025911918,2022-01-31,US,10,31,1,2022
1025911919,2022-01-31,BE,40,31,1,2022
1025911920,2022-01-31,BE,42,31,1,2022
1025911921,2022-01-31,HU,80,31,1,2022
1025911922,2022-01-31,HU,163,31,1,2022
1025911923,2022-01-31,US,40,31,1,2022
1025911924,2022-01-31,HU,42,31,1,2022
1025911925,2022-01-31,US,18,31,1,2022
1025911926,2022-01-31,US,10,31,1,2022
1025911927,2022-01-31,US,30,31,1,2022
1025911928,2022-01-31,US,42,31,1,2022
1025911929,2022-01-31,US,43,31,1,2022
1025911930,2022-01-31,US,90,31,1,2022
1025911931,2022-01-31,US,110,31,1,2022
1025911932,2022-01-31,US,1121,31,1,2022
1025911933,2022-01-31,CH,120,31,1,2022
1025911934,2022-01-31,US,120,31,1,2022
1025911935,2022-01-31,US,120,31,1,2022
1025911936,2022-01-31,US,120,31,1,2022
1025911937,2022-01-31,US,20,31,1,2022
1025911938,2022-01-31,US,43,31,1,2022
1025911939,2022-01-31,US,43,31,1,2022
1025911940,2022-01-31,US,112,31,1,2022
1025911941,2022-01-31,US,20,31,1,2022
1025911942,2022-01-31,VC,193,31,1,2022
1025911943,2022-01-31,VC,193,31,1,2022
1025911944,2022-01-31,US,193,31,1,2022
1025911945,2022-01-31,VC,193,31,1,2022
1025911946,2022-01-31,US,193,31,1,2022
1025911947,2022-01-31,US,193,31,1,2022
1025911948,2022-01-31,US,193,31,1,2022
1025911949,2022-01-31,US,18,31,1,2022
1025911950,2022-01-31,,20,31,1,2022
1025911951,2022-01-31,,120,31,1,2022
1025911952,2022-01-31,US,30,31,1,2022
1025911953,2022-01-31,,71,31,1,2022
1025911954,2022-01-31,US,90,31,1,2022
1025911955,2022-01-31,US,42,31,1,2022
1025911956,2022-01-31,US,43,31,1,2022
1025911957,2022-01-31,US,40,31,1,2022
1025911958,2022-01-31,,10,31,1,2022
1025911959,2022-01-31,US,110,31,1,2022
1025911960,2022-01-31,US,10,31,1,2022
1025911961,2022-01-31,US,20,31,1,2022
1025911962,2022-01-31,US,20,31,1,2022
1025911963,2022-01-31,US,51,31,1,2022
1025911964,2022-01-31,US,112,31,1,2022
1025911965,2022-01-31,US,51,31,1,2022
1025911966,2022-01-31,UP,13,31,1,2022
1025911967,2022-01-31,RS,13,31,1,2022
1025911968,2022-01-31,UP,13,31,1,2022
1025911969,2022-01-31,RS,13,31,1,2022
1025911970,2022-01-31,US,42,31,1,2022
1025911971,2022-01-31,US,42,31,1,2022
1025911972,2022-01-31,US,112,31,1,2022
1025911973,2022-01-31,US,112,31,1,2022
1025911974,2022-01-31,CA,13,31,1,2022
1025911975,2022-01-31,US,20,31,1,2022
1025911976,2022-01-31,US,20,31,1,2022
1025911977,2022-01-31,US,20,31,1,2022
1025911978,2022-01-31,US,40,31,1,2022
1025911979,2022-01-31,US,36,31,1,2022
1025911980,2022-01-31,,164,31,1,2022
1025911981,2022-01-31,UK,40,31,1,2022
1025911982,2022-01-31,RS,10,31,1,2022
1025911983,2022-01-31,US,70,31,1,2022
1025911984,2022-01-31,US,70,31,1,2022
1025911985,2022-01-31,US,70,31,1,2022
1025911986,2022-01-31,,10,31,1,2022
1025911987,2022-01-31,,70,31,1,2022
1025911988,2022-01-31,,20,31,1,2022
1025911989,2022-01-31,MX,36,31,1,2022
1025911990,2022-01-31,VE,42,31,1,2022
1025911991,2022-01-31,MX,42,31,1,2022
1025911992,2022-01-31,MX,42,31,1,2022
1025911993,2022-01-31,VE,42,31,1,2022
1025911994,2022-01-31,MX,36,31,1,2022
1025911995,2022-01-31,VM,1823,31,1,2022
1025911996,2022-01-31,VM,1823,31,1,2022
1025911997,2022-01-31,GT,40,31,1,2022
1025911998,2022-01-31,GT,40,31,1,2022
1025911999,2022-01-31,GT,43,31,1,2022
1025912000,2022-01-31,VM,43,31,1,2022
1025912001,2022-01-31,SF,12,31,1,2022
1025912002,2022-01-31,SF,12,31,1,2022
1025912643,2021-01-31,UK,180,31,1,2021
1025912644,2021-01-31,UK,55,31,1,2021
1025912645,2021-01-31,UK,172,31,1,2021
1025912646,2021-01-31,ZI,120,31,1,2021
1025912647,2021-01-31,ZI,120,31,1,2021
1025912648,2021-01-31,ID,57,31,1,2021
1025912649,2021-01-31,ID,57,31,1,2021
1025912650,2021-01-31,US,30,31,1,2021
1025912651,2022-01-01,CT,112,1,1,2022
1025912652,2022-01-01,CT,112,1,1,2022
1025912653,2022-01-01,CT,112,1,1,2022
1025912654,2022-01-01,CT,112,1,1,2022
1025912655,2022-01-01,CT,112,1,1,2022
1025912656,2022-01-24,CH,25,24,1,2022
1025912657,2022-01-24,CH,25,24,1,2022
1025912658,2022-01-24,CH,25,24,1,2022
1025912659,2022-01-24,AS,10,24,1,2022
1025912660,2022-01-24,AS,10,24,1,2022
1025912661,2022-01-24,NL,130,24,1,2022
1025912662,2022-01-24,NL,130,24,1,2022
1025912663,2022-01-24,UK,130,24,1,2022
1025912664,2022-01-24,NL,130,24,1,2022
1025912665,2022-01-24,NL,130,24,1,2022
1025912666,2022-01-24,UK,130,24,1,2022
1025912667,2022-01-24,NL,130,24,1,2022
1025912668,2022-01-24,UK,130,24,1,2022
1025912669,2022-01-24,NL,130,24,1,2022
1025912670,2022-01-24,US,43,24,1,2022
1025912671,2022-01-24,UK,841,24,1,2022
1025912672,2022-01-24,US,841,24,1,2022
1025912673,2022-01-24,US,44,24,1,2022
1025912674,2022-01-24,UP,36,24,1,2022
1025912675,2022-01-24,UK,36,24,1,2022
1025912676,2022-01-24,US,44,24,1,2022
1025912677,2022-01-24,US,110,24,1,2022
1025912678,2022-01-24,LY,36,24,1,2022
1025912679,2022-01-24,LY,60,24,1,2022
1025912680,2022-01-24,LY,36,24,1,2022
1025912681,2022-01-24,LY,40,24,1,2022
1025912682,2022-01-24,LY,40,24,1,2022
1025912683,2022-01-24,RS,110,24,1,2022
1025912684,2022-01-24,RS,20,24,1,2022
1025912685,2022-01-24,RS,110,24,1,2022
1025912686,2022-01-24,ML,20,24,1,2022
1025912687,2022-01-24,DA,20,24,1,2022
1025912688,2022-01-24,ML,20,24,1,2022
1025912689,2022-01-24,ML,20,24,1,2022
1025912690,2022-01-24,DA,874,24,1,2022
1025912691,2022-01-24,DA,874,24,1,2022
1025912692,2022-01-24,FR,112,24,1,2022
1025912693,2022-01-24,ML,112,24,1,2022
1025912694,2022-01-24,FR,112,24,1,2022
1025912695,2022-01-24,RP,20,24,1,2022
1025912696,2022-01-24,US,42,24,1,2022
1025912697,2022-01-24,UK,173,24,1,2022
1025912698,2022-01-24,UK,173,24,1,2022
1025912699,2022-01-24,US,44,24,1,2022
1025912700,2022-01-24,US,110,24,1,2022
1025912701,2022-01-30,PK,10,30,1,2022
1025912702,2022-01-31,PK,57,31,1,2022
1025912703,2022-01-31,AF,57,31,1,2022
1025912704,2022-01-31,UK,33,31,1,2022
1025912705,2022-01-31,UK,33,31,1,2022
1025912706,2022-01-31,,112,31,1,2022
1025912707,2022-01-31,CH,51,31,1,2022
1025912708,2022-01-31,FJ,14,31,1,2022
1025912709,2022-01-31,US,46,31,1,2022
1025912710,2022-01-31,US,46,31,1,2022
1025912711,2022-01-31,US,46,31,1,2022
1025912712,2022-01-31,SF,51,31,1,2022
1025912713,2022-01-31,CA,43,31,1,2022
1025912714,2022-01-31,SZ,42,31,1,2022
1025912715,2022-01-31,US,42,31,1,2022
1025912716,2022-01-31,US,46,31,1,2022
1025912717,2022-01-31,SP,841,31,1,2022
1025912718,2022-01-31,AS,173,31,1,2022
1025912719,2022-01-31,UK,173,31,1,2022
1025912720,2022-01-31,RP,173,31,1,2022
1025912721,2022-01-31,IN,190,31,1,2022
1025912722,2022-01-31,US,36,31,1,2022
1025912723,2022-01-31,GH,130,31,1,2022
1025912724,2022-01-31,MT,173,31,1,2022
1025912725,2022-01-31,US,20,31,1,2022
1025912726,2022-01-31,US,43,31,1,2022
1025912727,2022-01-31,US,62,31,1,2022
1025912728,2022-01-31,UP,36,31,1,2022
1025912729,2022-01-31,GM,42,31,1,2022
1025912730,2022-01-31,BO,125,31,1,2022
1025912731,2022-01-31,US,42,31,1,2022
1025912732,2022-01-31,RP,43,31,1,2022
1025912733,2022-01-31,US,43,31,1,2022
1025912734,2022-01-31,EG,80,31,1,2022
1025912735,2022-01-31,SP,43,31,1,2022
1025912736,2022-01-31,SP,57,31,1,2022
1025912737,2022-01-31,SP,57,31,1,2022
1025912738,2022-01-31,US,84,31,1,2022
1025912739,2022-01-31,US,36,31,1,2022
1025912740,2022-01-31,FR,42,31,1,2022
1025912741,2022-01-31,UK,36,31,1,2022
1025912742,2022-01-31,UK,36,31,1,2022
1025912743,2022-01-31,UK,41,31,1,2022
1025912744,2022-01-31,UK,41,31,1,2022
1025912745,2022-01-31,GM,42,31,1,2022
1025912746,2022-01-31,NI,42,31,1,2022
1025912747,2022-01-31,UK,42,31,1,2022
1025912748,2022-01-31,UK,100,31,1,2022
1025912749,2022-01-31,UK,173,31,1,2022
1025912750,2022-01-31,UK,180,31,1,2022
1025912751,2022-01-31,,110,31,1,2022
1025912752,2022-01-31,IN,13,31,1,2022
1025912753,2022-01-31,IN,20,31,1,2022
1025912754,2022-01-31,US,20,31,1,2022
1025912755,2022-01-31,IN,42,31,1,2022
1025912756,2022-01-31,IN,42,31,1,2022
1025912757,2022-01-31,US,42,31,1,2022
1025912758,2022-01-31,KE,43,31,1,2022
1025912759,2022-01-31,US,51,31,1,2022
1025912760,2022-01-31,US,60,31,1,2022
1025912761,2022-01-31,FR,111,31,1,2022
1025912762,2022-01-31,US,112,31,1,2022
1025912763,2022-01-31,,10,31,1,2022
1025912764,2022-01-31,US,42,31,1,2022
1025912765,2022-01-31,BM,51,31,1,2022
1025912766,2022-01-31,BM,51,31,1,2022
1025912767,2022-01-31,RS,112,31,1,2022
1025912768,2022-01-31,EI,40,31,1,2022
1025912769,2022-01-31,JO,41,31,1,2022
1025912770,2022-01-31,JO,173,31,1,2022
1025912771,2022-01-31,US,20,31,1,2022
1025912772,2022-01-31,US,40,31,1,2022
1025912773,2022-01-31,KE,51,31,1,2022
1025912774,2022-01-31,US,43,31,1,2022
1025912775,2022-01-31,MI,190,31,1,2022
1025912776,2022-01-31,US,20,31,1,2022
1025912777,2022-01-31,US,20,31,1,2022
1025912778,2022-01-31,NZ,37,31,1,2022
1025912779,2022-01-31,UK,41,31,1,2022
1025912780,2022-01-31,MT,42,31,1,2022
1025912781,2022-01-31,MT,42,31,1,2022
1025912782,2022-01-31,IT,51,31,1,2022
1025912783,2022-01-31,MT,51,31,1,2022
1025912784,2022-01-31,US,20,31,1,2022
1025912785,2022-01-31,US,43,31,1,2022
1025912786,2022-01-31,US,112,31,1,2022
1025912787,2022-01-31,US,172,31,1,2022
1025912788,2022-01-31,US,46,31,1,2022
1025912789,2022-01-31,NZ,30,31,1,2022
1025912790,2022-01-31,NZ,100,31,1,2022
1025912791,2022-01-31,US,130,31,1,2022
1025912792,2022-01-31,PK,51,31,1,2022
1025912793,2022-01-31,RP,42,31,1,2022
1025912794,2022-01-31,RP,190,31,1,2022
1025912795,2022-01-31,UP,163,31,1,2022
1025912796,2022-01-31,SW,43,31,1,2022
1025912797,2022-01-31,UP,60,31,1,2022
1025912798,2022-01-31,UP,60,31,1,2022
1025912799,2022-01-31,UP,72,31,1,2022
1025912800,2022-01-31,UP,72,31,1,2022
1025912801,2022-01-31,US,10,31,1,2022
1025912802,2022-01-31,US,12,31,1,2022
1025912803,2022-01-31,US,20,31,1,2022
1025912804,2022-01-31,US,31,31,1,2022
1025912805,2022-01-31,US,36,31,1,2022
1025912806,2022-01-31,UP,40,31,1,2022
1025912807,2022-01-31,US,40,31,1,2022
1025912808,2022-01-31,US,46,31,1,2022
1025912809,2022-01-31,US,60,31,1,2022
1025912810,2022-01-31,US,80,31,1,2022
1025912811,2022-01-31,US,84,31,1,2022
1025912812,2022-01-31,US,874,31,1,2022
1025912813,2022-01-31,US,112,31,1,2022
1025912814,2022-01-31,US,112,31,1,2022
1025912815,2022-01-31,US,112,31,1,2022
1025912816,2022-01-31,US,112,31,1,2022
1025912817,2022-01-31,US,1124,31,1,2022
1025912818,2022-01-31,US,173,31,1,2022
1025912819,2022-01-31,US,182,31,1,2022
1025912820,2022-01-31,US,182,31,1,2022
1025912821,2022-01-31,US,190,31,1,2022
1025912822,2022-01-31,US,190,31,1,2022
1025912823,2022-01-31,GQ,60,31,1,2022
1025912824,2022-01-31,US,42,31,1,2022
1025912825,2022-01-31,US,190,31,1,2022
1025912826,2022-01-31,HK,43,31,1,2022
1025912827,2022-01-31,VM,42,31,1,2022
1025912828,2022-01-31,US,42,31,1,2022
1025912829,2022-01-31,VM,87,31,1,2022
1025912830,2022-01-31,US,87,31,1,2022
1025912831,2022-01-31,SF,36,31,1,2022
1025912832,2022-01-31,PK,57,31,1,2022
1025912833,2022-01-31,AF,57,31,1,2022
1025912834,2022-01-31,PK,57,31,1,2022
1025912835,2022-01-31,NZ,30,31,1,2022
1025912836,2022-01-31,NZ,42,31,1,2022
1025912837,2022-01-31,NZ,12,31,1,2022
1025912838,2022-01-31,NZ,20,31,1,2022
1025912839,2022-01-31,AF,16,31,1,2022
1025912840,2022-01-31,PK,57,31,1,2022
1025912841,2022-01-31,AF,57,31,1,2022
1025912842,2022-01-31,AF,190,31,1,2022
1025912843,2022-01-31,AF,12,31,1,2022
1025912844,2022-01-31,SF,120,31,1,2022
1025912845,2022-01-31,SF,173,31,1,2022
1025912846,2022-01-31,SF,173,31,1,2022
1025912847,2022-01-31,US,33,31,1,2022
1025912848,2022-01-31,US,33,31,1,2022
1025912849,2022-01-31,US,51,31,1,2022
1025912850,2022-01-31,US,130,31,1,2022
1025912851,2022-01-31,US,33,31,1,2022
1025912852,2022-01-31,US,33,31,1,2022
1025912853,2022-01-31,SF,36,31,1,2022
1025912854,2022-01-31,IS,111,31,1,2022
1025912855,2022-01-31,AE,42,31,1,2022
1025912856,2022-01-31,SO,46,31,1,2022
1025912857,2022-01-31,AE,51,31,1,2022
1025912858,2022-01-31,AE,111,31,1,2022
1025912859,2022-01-31,AE,51,31,1,2022
1025912860,2022-01-31,AE,51,31,1,2022
1025912861,2022-01-31,AS,10,31,1,2022
1025912862,2022-01-31,AS,90,31,1,2022
1025912863,2022-01-31,RP,90,31,1,2022
1025912864,2022-01-31,AS,190,31,1,2022
1025912865,2022-01-31,AS,10,31,1,2022
1025912866,2022-01-31,AS,20,31,1,2022
1025912867,2022-01-31,AS,51,31,1,2022
1025912868,2022-01-31,AS,173,31,1,2022
1025912869,2022-01-31,AS,10,31,1,2022
1025912870,2022-01-31,AS,20,31,1,2022
1025912871,2022-01-31,AS,13,31,1,2022
1025912872,2022-01-31,ID,20,31,1,2022
1025912873,2022-01-31,ID,20,31,1,2022
1025912874,2022-01-31,,20,31,1,2022
1025912875,2022-01-31,,84,31,1,2022
1025912876,2022-01-31,AS,13,31,1,2022
1025912877,2022-01-31,AU,40,31,1,2022
1025912878,2022-01-31,AU,40,31,1,2022
1025912879,2022-01-31,AU,40,31,1,2022
1025912880,2022-01-31,BE,193,31,1,2022
1025912881,2022-01-31,CA,193,31,1,2022
1025912882,2022-01-31,KE,192,31,1,2022
1025912883,2022-01-31,BO,40,31,1,2022
1025912884,2022-01-31,BO,46,31,1,2022
1025912885,2022-01-31,GM,46,31,1,2022
1025912886,2022-01-31,GM,46,31,1,2022
1025912887,2022-01-31,UP,46,31,1,2022
1025912888,2022-01-31,UP,46,31,1,2022
1025912889,2022-01-31,RS,46,31,1,2022
1025912890,2022-01-31,RS,46,31,1,2022
1025912891,2022-01-31,GM,130,31,1,2022
1025912892,2022-01-31,UP,10,31,1,2022
1025912893,2022-01-31,RS,10,31,1,2022
1025912894,2022-01-31,BO,26,31,1,2022
1025912895,2022-01-31,BO,130,31,1,2022
1025912896,2022-01-31,BO,130,31,1,2022
1025912897,2022-01-31,VM,40,31,1,2022
1025912898,2022-01-31,VM,40,31,1,2022
1025912899,2022-01-31,JA,17,31,1,2022
1025912900,2022-01-31,US,30,31,1,2022
1025912901,2022-01-31,CH,60,31,1,2022
1025912902,2022-01-31,SF,70,31,1,2022
1025912903,2022-01-31,SA,71,31,1,2022
1025912904,2022-01-31,SA,71,31,1,2022
1025912905,2022-01-31,US,84,31,1,2022
1025912906,2022-01-31,GQ,111,31,1,2022
1025912907,2022-01-31,UK,114,31,1,2022
1025912908,2022-01-31,RS,134,31,1,2022
1025912909,2022-01-31,PL,141,31,1,2022
1025912910,2022-01-31,US,141,31,1,2022
1025912911,2022-01-31,US,173,31,1,2022
1025912912,2022-01-31,US,173,31,1,2022
1025912913,2022-01-31,UK,40,31,1,2022
1025912914,2022-01-31,IN,193,31,1,2022
1025912915,2022-01-31,US,12,31,1,2022
1025912916,2022-01-31,US,12,31,1,2022
1025912917,2022-01-31,US,12,31,1,2022
1025912918,2022-01-31,US,36,31,1,2022
1025912919,2022-01-31,US,36,31,1,2022
1025912920,2022-01-31,US,61,31,1,2022
1025912921,2022-01-31,US,61,31,1,2022
1025912922,2022-01-31,UK,40,31,1,2022
1025912923,2022-01-31,,10,31,1,2022
1025912924,2022-01-31,GM,33,31,1,2022
1025912925,2022-01-31,GM,33,31,1,2022
1025912926,2022-01-31,,190,31,1,2022
1025912927,2022-01-31,US,42,31,1,2022
1025912928,2022-01-31,US,42,31,1,2022
1025912929,2022-01-31,US,42,31,1,2022
1025912930,2022-01-31,US,42,31,1,2022
1025912931,2022-01-31,US,42,31,1,2022
1025912932,2022-01-31,US,190,31,1,2022
1025912933,2022-01-31,US,10,31,1,2022
1025912934,2022-01-31,PK,40,31,1,2022
1025912935,2022-01-31,CA,42,31,1,2022
1025912936,2022-01-31,CA,70,31,1,2022
1025912937,2022-01-31,,71,31,1,2022
1025912938,2022-01-31,CA,90,31,1,2022
1025912939,2022-01-31,CA,10,31,1,2022
1025912940,2022-01-31,NZ,120,31,1,2022
1025912941,2022-01-31,CA,141,31,1,2022
1025912942,2022-01-31,NZ,163,31,1,2022
1025912943,2022-01-31,CA,42,31,1,2022
1025912944,2022-01-31,CA,42,31,1,2022
1025912945,2022-01-31,CA,72,31,1,2022
1025912946,2022-01-31,RS,72,31,1,2022
1025912947,2022-01-31,UK,46,31,1,2022
1025912948,2022-01-31,NZ,46,31,1,2022
1025912949,2022-01-31,CA,36,31,1,2022
1025912950,2022-01-31,CA,841,31,1,2022
1025912951,2022-01-31,CA,36,31,1,2022
1025912952,2022-01-31,CA,841,31,1,2022
1025912953,2022-01-31,SZ,12,31,1,2022
1025912954,2022-01-31,SZ,12,31,1,2022
1025912955,2022-01-31,RS,40,31,1,2022
1025912956,2022-01-31,US,10,31,1,2022
1025912957,2022-01-31,CH,10,31,1,2022
1025912958,2022-01-31,CH,23,31,1,2022
1025912959,2022-01-31,CH,51,31,1,2022
1025912960,2022-01-31,RP,51,31,1,2022
1025912961,2022-01-31,CH,51,31,1,2022
1025912962,2022-01-31,CH,120,31,1,2022
1025912963,2022-01-31,CH,192,31,1,2022
1025912964,2022-01-31,BT,192,31,1,2022
1025912965,2022-01-31,CH,42,31,1,2022
1025912966,2022-01-31,CH,10,31,1,2022
1025912967,2022-01-31,CH,10,31,1,2022
1025912968,2022-01-31,AF,46,31,1,2022
1025912969,2022-01-31,AF,46,31,1,2022
1025912970,2022-01-31,CH,51,31,1,2022
1025912971,2022-01-31,CH,51,31,1,2022
1025912972,2022-01-31,RS,20,31,1,2022
1025912973,2022-01-31,UP,20,31,1,2022
1025912974,2022-01-31,AF,46,31,1,2022
1025912975,2022-01-31,AF,46,31,1,2022
1025912976,2022-01-31,AF,46,31,1,2022
1025912977,2022-01-31,AF,46,31,1,2022
1025912978,2022-01-31,PK,190,31,1,2022
1025912979,2022-01-31,AF,190,31,1,2022
1025912980,2022-01-31,,10,31,1,2022
1025912981,2022-01-31,PK,111,31,1,2022
1025912982,2022-01-31,US,10,31,1,2022
1025912983,2022-01-31,JO,12,31,1,2022
1025912984,2022-01-31,US,30,31,1,2022
1025912985,2022-01-31,US,43,31,1,2022
1025912986,2022-01-31,US,46,31,1,2022
1025912987,2022-01-31,US,70,31,1,2022
1025912988,2022-01-31,NU,90,31,1,2022
1025912989,2022-01-31,ZI,90,31,1,2022
1025912990,2022-01-31,US,90,31,1,2022
1025912991,2022-01-31,US,90,31,1,2022
1025912992,2022-01-31,NU,111,31,1,2022
1025912993,2022-01-31,NU,111,31,1,2022
1025912994,2022-01-31,US,160,31,1,2022
1025912995,2022-01-31,US,172,31,1,2022
1025912996,2022-01-31,UK,173,31,1,2022
1025912997,2022-01-31,TH,173,31,1,2022
1025912998,2022-01-31,US,173,31,1,2022
1025912999,2022-01-31,MT,173,31,1,2022
1025913000,2022-01-31,AE,180,31,1,2022
1025913001,2022-01-31,US,193,31,1,2022
1025913002,2022-01-31,US,193,31,1,2022
1025913003,2022-01-31,UK,40,31,1,2022
1025913004,2022-01-31,UK,841,31,1,2022
1025913005,2022-01-31,NU,173,31,1,2022
1025913006,2022-01-31,UK,173,31,1,2022
1025913007,2022-01-31,UK,173,31,1,2022
1025913008,2022-01-31,UK,173,31,1,2022
1025913009,2022-01-31,UK,173,31,1,2022
1025913010,2022-01-31,GH,173,31,1,2022
1025913011,2022-01-31,JO,12,31,1,2022
1025913012,2022-01-31,US,42,31,1,2022
1025913013,2022-01-31,JO,42,31,1,2022
1025913014,2022-01-31,RS,72,31,1,2022
1025913015,2022-01-31,,40,31,1,2022
1025913016,2022-01-31,NU,90,31,1,2022
1025913017,2022-01-31,IN,43,31,1,2022
1025913018,2022-01-31,PK,10,31,1,2022
1025913019,2022-01-31,IN,173,31,1,2022
1025913020,2022-01-31,IN,173,31,1,2022
1025913021,2022-01-31,US,10,31,1,2022
1025913022,2022-01-31,US,20,31,1,2022
1025913023,2022-01-31,US,43,31,1,2022
1025913024,2022-01-31,US,46,31,1,2022
1025913025,2022-01-31,US,90,31,1,2022
1025913026,2022-01-31,US,90,31,1,2022
1025913027,2022-01-31,US,112,31,1,2022
1025913028,2022-01-31,US,112,31,1,2022
1025913029,2022-01-31,US,134,31,1,2022
1025913030,2022-01-31,US,134,31,1,2022
1025913031,2022-01-31,US,1383,31,1,2022
1025913032,2022-01-31,US,1383,31,1,2022
1025913033,2022-01-31,US,172,31,1,2022
1025913034,2022-01-31,US,186,31,1,2022
1025913035,2022-01-31,US,190,31,1,2022
1025913036,2022-01-31,US,190,31,1,2022
1025913037,2022-01-31,NI,13,31,1,2022
1025913038,2022-01-31,NI,10,31,1,2022
1025913039,2022-01-31,US,13,31,1,2022
1025913040,2022-01-31,US,36,31,1,2022
1025913041,2022-01-31,GM,173,31,1,2022
1025913042,2022-01-31,GM,173,31,1,2022
1025913043,2022-01-31,US,13,31,1,2022
1025913044,2022-01-31,US,36,31,1,2022
1025913045,2022-01-31,NI,10,31,1,2022
1025913046,2022-01-31,NI,190,31,1,2022
1025913047,2022-01-31,NI,190,31,1,2022
1025913048,2022-01-31,NI,190,31,1,2022
1025913049,2022-01-31,US,31,31,1,2022
1025913050,2022-01-31,US,42,31,1,2022
1025913051,2022-01-31,US,173,31,1,2022
1025913052,2022-01-31,CU,20,31,1,2022
1025913053,2022-01-31,US,13,31,1,2022
1025913054,2022-01-31,US,20,31,1,2022
1025913055,2022-01-31,US,214,31,1,2022
1025913056,2022-01-31,US,42,31,1,2022
1025913057,2022-01-31,MT,51,31,1,2022
1025913058,2022-01-31,MT,51,31,1,2022
1025913059,2022-01-31,US,62,31,1,2022
1025913060,2022-01-31,US,71,31,1,2022
1025913061,2022-01-31,IR,90,31,1,2022
1025913062,2022-01-31,US,110,31,1,2022
1025913063,2022-01-31,US,111,31,1,2022
1025913064,2022-01-31,PK,190,31,1,2022
1025913065,2022-01-31,BO,10,31,1,2022
1025913066,2022-01-31,UK,40,31,1,2022
1025913067,2022-01-31,US,841,31,1,2022
1025913068,2022-01-31,MX,841,31,1,2022
1025913069,2022-01-31,LG,20,31,1,2022
1025913070,2022-01-31,FR,51,31,1,2022
1025913071,2022-01-31,US,51,31,1,2022
1025913072,2022-01-31,US,51,31,1,2022
1025913073,2022-01-31,CH,173,31,1,2022
1025913074,2022-01-31,AE,42,31,1,2022
1025913075,2022-01-31,AE,42,31,1,2022
1025913076,2022-01-31,US,36,31,1,2022
1025913077,2022-01-31,NU,40,31,1,2022
1025913078,2022-01-31,NU,40,31,1,2022
1025913079,2022-01-31,PK,190,31,1,2022
1025913080,2022-01-31,,182,31,1,2022
1025913081,2022-01-31,US,14,31,1,2022
1025913082,2022-01-31,IN,42,31,1,2022
1025913083,2022-01-31,US,42,31,1,2022
1025913084,2022-01-31,US,42,31,1,2022
1025913085,2022-01-31,IN,42,31,1,2022
1025913086,2022-01-31,UK,42,31,1,2022
1025913087,2022-01-31,US,62,31,1,2022
1025913088,2022-01-31,US,111,31,1,2022
1025913089,2022-01-31,GM,193,31,1,2022
1025913090,2022-01-31,BO,40,31,1,2022
1025913091,2022-01-31,BO,46,31,1,2022
1025913092,2022-01-31,GM,46,31,1,2022
1025913093,2022-01-31,UP,30,31,1,2022
1025913094,2022-01-31,UP,40,31,1,2022
1025913095,2022-01-31,FR,40,31,1,2022
1025913096,2022-01-31,FR,46,31,1,2022
1025913097,2022-01-31,GM,46,31,1,2022
1025913098,2022-01-31,FR,43,31,1,2022
1025913099,2022-01-31,UK,43,31,1,2022
1025913100,2022-01-31,UP,30,31,1,2022
